,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
3826,GDN0020,HoldingBreath,59,27327,27316.0,27316.0,27316.0,27326.0,27326.0,27326.0,27331.0,27331.0,27331.0,27323.0,27325.0,27310.0
3827,GDN0020,HoldingBreath,60,27847,27847.0,27847.0,27847.0,27858.0,27856.0,27835.0,27860.0,27860.0,27860.0,27869.0,27869.0,27869.0
3828,GDN0020,HoldingBreath,61,28373,28373.0,28373.0,28373.0,28362.0,28376.0,28362.0,28381.0,28381.0,28381.0,28386.0,28386.0,28374.0
3829,GDN0020,HoldingBreath,62,28855,28852.0,28852.0,28852.0,28853.0,28853.0,28853.0,28858.0,28858.0,28858.0,28861.0,28861.0,28861.0
3830,GDN0020,HoldingBreath,63,29327,29325.0,29325.0,29325.0,29326.0,29326.0,29326.0,29342.0,29342.0,29342.0,29347.0,29347.0,29347.0
3831,GDN0020,Pause,0,441,406.0,406.0,406.0,434.0,434.0,434.0,462.0,462.0,462.0,475.0,475.0,475.0
3832,GDN0020,Pause,1,891,882.0,882.0,882.0,890.0,890.0,890.0,913.0,913.0,913.0,917.0,917.0,917.0
3833,GDN0020,Pause,2,1345,1358.0,1358.0,1358.0,1359.0,1359.0,1359.0,1360.0,1365.0,1352.0,1365.0,1369.0,1346.0
3834,GDN0020,Pause,3,1888,1902.0,1902.0,1902.0,1902.0,1902.0,1902.0,1908.0,1908.0,1908.0,1914.0,1914.0,1914.0
3835,GDN0020,Pause,4,2422,2422.0,2422.0,2422.0,2414.0,2414.0,2414.0,2430.0,2430.0,2430.0,2442.0,2442.0,2442.0
3836,GDN0020,Pause,5,2907,2900.0,2897.0,2884.0,2906.0,2906.0,2906.0,2914.0,2914.0,2914.0,2915.0,2915.0,2915.0
3837,GDN0020,Pause,6,3388,3387.0,3387.0,3387.0,3382.0,3382.0,3382.0,3396.0,3396.0,3396.0,3392.0,3392.0,3392.0
3838,GDN0020,Pause,7,3886,3895.0,3895.0,3895.0,3905.0,3905.0,3905.0,3891.0,3891.0,3891.0,3887.0,3887.0,3887.0
3839,GDN0020,Pause,8,4370,4369.0,4369.0,4369.0,4355.0,4355.0,4355.0,4376.0,4376.0,4376.0,4374.0,4374.0,4374.0
3840,GDN0020,Pause,9,4820,4805.0,4805.0,4805.0,4820.0,4820.0,4820.0,4828.0,4828.0,4828.0,4829.0,4829.0,4829.0
3841,GDN0020,Pause,10,5262,5256.0,5256.0,5256.0,5256.0,5256.0,5256.0,5265.0,5265.0,5265.0,5269.0,5269.0,5269.0
3842,GDN0020,Pause,11,5747,5746.0,5746.0,5746.0,5737.0,5737.0,5737.0,5767.0,5767.0,5767.0,5774.0,5774.0,5774.0
3843,GDN0020,Pause,12,6258,6257.0,6257.0,6257.0,6246.0,6246.0,6246.0,6268.0,6268.0,6268.0,6266.0,6266.0,6266.0
3844,GDN0020,Pause,13,6702,6685.0,6685.0,6685.0,6700.0,6700.0,6700.0,6713.0,6713.0,6713.0,6715.0,6715.0,6715.0
3845,GDN0020,Pause,14,7142,7131.0,7130.0,7115.0,7187.0,7187.0,7187.0,7154.0,7154.0,7154.0,7163.0,7163.0,7163.0
3846,GDN0020,Pause,15,7610,7609.0,7609.0,7609.0,7597.0,7597.0,7597.0,7640.0,7640.0,7640.0,7645.0,7645.0,7645.0
3847,GDN0020,Pause,16,8144,8144.0,8144.0,8144.0,8133.0,8133.0,8133.0,8156.0,8156.0,8156.0,8165.0,8165.0,8165.0
3848,GDN0020,Pause,17,8659,8658.0,8658.0,8658.0,8645.0,8645.0,8645.0,8669.0,8669.0,8669.0,8667.0,8667.0,8667.0
3849,GDN0020,Pause,18,9098,9081.0,9081.0,9081.0,9144.0,9144.0,9144.0,9109.0,9109.0,9109.0,9111.0,9111.0,9111.0
3850,GDN0020,Pause,19,9521,9519.0,9519.0,9519.0,9520.0,9520.0,9520.0,9534.0,9534.0,9534.0,9532.0,9542.0,9503.0
3851,GDN0020,Pause,20,10019,10018.0,10018.0,10018.0,10018.0,10018.0,10018.0,10025.0,10025.0,10025.0,10026.0,10026.0,10026.0
3852,GDN0020,Pause,21,10498,10497.0,10497.0,10497.0,10490.0,10490.0,10490.0,10502.0,10502.0,10502.0,10499.0,10499.0,10499.0
3853,GDN0020,Pause,22,10929,10942.0,10942.0,10942.0,10948.0,10948.0,10948.0,10938.0,10938.0,10938.0,10935.0,10935.0,10935.0
3854,GDN0020,Pause,23,11365,11369.0,11373.0,11347.0,11361.0,11361.0,11361.0,11380.0,11380.0,11380.0,11388.0,11388.0,11388.0
3855,GDN0020,Pause,24,11888,11887.0,11887.0,11887.0,11870.0,11870.0,11870.0,11895.0,11895.0,11895.0,11900.0,11900.0,11900.0
3856,GDN0020,Pause,25,12369,12368.0,12368.0,12368.0,12390.0,12390.0,12390.0,12373.0,12373.0,12373.0,12372.0,12372.0,12372.0
3857,GDN0020,Pause,26,12794,12794.0,12794.0,12794.0,12789.0,12789.0,12789.0,12800.0,12800.0,12800.0,12802.0,12802.0,12802.0
3858,GDN0020,Pause,27,13217,13232.0,13232.0,13232.0,13233.0,13233.0,13233.0,13239.0,13239.0,13239.0,13244.0,13244.0,13244.0
3859,GDN0020,Pause,28,13774,13774.0,13774.0,13774.0,13770.0,13770.0,13770.0,13781.0,13781.0,13781.0,13785.0,13785.0,13785.0
3860,GDN0020,Pause,29,14301,14300.0,14300.0,14300.0,14290.0,14290.0,14290.0,14310.0,14310.0,14310.0,14309.0,14309.0,14309.0
3861,GDN0020,Pause,30,14780,14780.0,14780.0,14780.0,14772.0,14772.0,14772.0,14789.0,14789.0,14789.0,14803.0,14803.0,14803.0
3862,GDN0020,Pause,31,15221,15197.0,15197.0,15197.0,15217.0,15217.0,15217.0,15223.0,15223.0,15223.0,15226.0,15226.0,15226.0
3863,GDN0020,Pause,32,15634,15621.0,15621.0,15621.0,15647.0,15647.0,15647.0,15654.0,15654.0,15654.0,15658.0,15658.0,15658.0
3864,GDN0020,Pause,33,16177,16176.0,16176.0,16176.0,16167.0,16167.0,16167.0,16193.0,16193.0,16193.0,16207.0,16207.0,16207.0
3865,GDN0020,Pause,34,16733,16733.0,16733.0,16733.0,16726.0,16726.0,16726.0,16750.0,16750.0,16750.0,16753.0,16753.0,16753.0
3866,GDN0020,Pause,35,17265,17266.0,17266.0,17266.0,17243.0,17243.0,17243.0,17283.0,17283.0,17283.0,17297.0,17297.0,17297.0
3867,GDN0020,Pause,36,17779,17776.0,17776.0,17776.0,17777.0,17777.0,17777.0,17785.0,17785.0,17785.0,17789.0,17789.0,17789.0
3868,GDN0020,Pause,37,18273,18272.0,18272.0,18272.0,18260.0,18260.0,18260.0,18285.0,18285.0,18285.0,18294.0,18294.0,18294.0
3869,GDN0020,Pause,38,18809,18809.0,18809.0,18809.0,18800.0,18800.0,18800.0,18823.0,18823.0,18823.0,18829.0,18829.0,18829.0
3870,GDN0020,Pause,39,19344,19342.0,19342.0,19342.0,19343.0,19343.0,19343.0,19350.0,19350.0,19350.0,19353.0,19353.0,19353.0
3871,GDN0020,Pause,40,19851,19850.0,19850.0,19850.0,19846.0,19846.0,19846.0,19871.0,19871.0,19871.0,19875.0,19875.0,19875.0
3872,GDN0020,Pause,41,20345,20357.0,20357.0,20357.0,20357.0,20357.0,20357.0,20363.0,20363.0,20363.0,20368.0,20368.0,20368.0
3873,GDN0020,Pause,42,20799,20808.0,20815.0,20797.0,20797.0,20797.0,20797.0,20822.0,20822.0,20822.0,20827.0,20827.0,20827.0
3874,GDN0020,Pause,43,21279,21279.0,21279.0,21279.0,21275.0,21275.0,21275.0,21289.0,21289.0,21289.0,21305.0,21305.0,21305.0
3875,GDN0020,Pause,44,21804,21816.0,21816.0,21816.0,21817.0,21817.0,21817.0,21820.0,21820.0,21820.0,21827.0,21827.0,21827.0
3876,GDN0020,Pause,45,22348,22347.0,22347.0,22347.0,22327.0,22327.0,22327.0,22358.0,22358.0,22358.0,22371.0,22371.0,22371.0
3877,GDN0020,Pause,46,22891,22901.0,22901.0,22901.0,22902.0,22902.0,22902.0,22909.0,22909.0,22909.0,22913.0,22913.0,22913.0
3878,GDN0020,Pause,47,23404,23403.0,23403.0,23403.0,23392.0,23392.0,23392.0,23421.0,23421.0,23421.0,23427.0,23427.0,23427.0
3879,GDN0020,Pause,48,23861,23861.0,23861.0,23861.0,23854.0,23854.0,23854.0,23876.0,23876.0,23876.0,23890.0,23885.0,23871.0
3880,GDN0020,Pause,49,24277,24295.0,24296.0,24276.0,24338.0,24338.0,24338.0,24304.0,24304.0,24304.0,24310.0,24310.0,24310.0
3881,GDN0020,Pause,50,24732,24748.0,24748.0,24748.0,24748.0,24748.0,24748.0,24754.0,24754.0,24754.0,24759.0,24759.0,24759.0
3882,GDN0020,Pause,51,25279,25278.0,25278.0,25278.0,25302.0,25302.0,25302.0,25284.0,25284.0,25284.0,25286.0,25286.0,25286.0
3883,GDN0020,Pause,52,25817,25817.0,25817.0,25817.0,25815.0,25815.0,25815.0,25824.0,25824.0,25824.0,25833.0,25833.0,25833.0
3884,GDN0020,Pause,53,26348,26347.0,26347.0,26347.0,26340.0,26340.0,26340.0,26353.0,26353.0,26353.0,26349.0,26349.0,26349.0
3885,GDN0020,Pause,54,26849,26849.0,26849.0,26849.0,26843.0,26843.0,26843.0,26861.0,26861.0,26861.0,26867.0,26867.0,26867.0
3886,GDN0020,Pause,55,27296,27295.0,27295.0,27295.0,27287.0,27287.0,27287.0,27311.0,27311.0,27311.0,27309.0,27309.0,27309.0
3887,GDN0020,Pause,56,27727,27725.0,27725.0,27725.0,27726.0,27726.0,27726.0,27733.0,27733.0,27733.0,27733.0,27733.0,27733.0
3888,GDN0020,Pause,57,28176,28174.0,28174.0,28174.0,28175.0,28175.0,28175.0,28186.0,28186.0,28186.0,28198.0,28198.0,28198.0
3889,GDN0020,Pause,58,28709,28707.0,28707.0,28707.0,28708.0,28708.0,28708.0,28720.0,28720.0,28720.0,28731.0,28731.0,28731.0
3890,GDN0020,Pause,59,29246,29246.0,29246.0,29246.0,29236.0,29236.0,29236.0,29262.0,29262.0,29262.0,29266.0,29266.0,29266.0
3891,GDN0020,TiltDown,0,635,733.0,733.0,733.0,681.0,681.0,681.0,650.0,650.0,650.0,653.0,653.0,653.0
3892,GDN0020,TiltDown,1,1176,1226.0,1225.0,1174.0,1192.0,1185.0,1175.0,1183.0,1183.0,1183.0,1186.0,1186.0,1186.0
3893,GDN0020,TiltDown,2,1616,1645.0,1640.0,1615.0,1609.0,1609.0,1609.0,1625.0,1625.0,1625.0,1628.0,1630.0,1617.0
3894,GDN0020,TiltDown,3,2046,2045.0,2045.0,2045.0,2040.0,2040.0,2040.0,2057.0,2057.0,2057.0,2053.0,2055.0,2047.0
3895,GDN0020,TiltDown,4,2485,2485.0,2485.0,2485.0,2478.0,2478.0,2478.0,2495.0,2495.0,2495.0,2497.0,2501.0,2487.0
3896,GDN0020,TiltDown,5,2930,2929.0,2929.0,2929.0,2922.0,2922.0,2922.0,2956.0,2956.0,2956.0,2962.0,2962.0,2962.0
3897,GDN0020,TiltDown,6,3512,3511.0,3511.0,3511.0,3508.0,3508.0,3508.0,3520.0,3520.0,3520.0,3526.0,3526.0,3526.0
3898,GDN0020,TiltDown,7,4079,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4083.0,4083.0,4083.0,4086.0,4086.0,4086.0
3899,GDN0020,TiltDown,8,4621,4621.0,4621.0,4621.0,4613.0,4613.0,4613.0,4636.0,4636.0,4636.0,4638.0,4638.0,4638.0
3900,GDN0020,TiltDown,9,5146,5145.0,5145.0,5145.0,5139.0,5139.0,5139.0,5150.0,5150.0,5150.0,5149.0,5149.0,5149.0
3901,GDN0020,TiltDown,10,5611,5610.0,5610.0,5610.0,5607.0,5607.0,5607.0,5617.0,5617.0,5617.0,5618.0,5618.0,5618.0
3902,GDN0020,TiltDown,11,6063,6062.0,6062.0,6062.0,6057.0,6057.0,6057.0,6078.0,6078.0,6078.0,6083.0,6083.0,6083.0
3903,GDN0020,TiltDown,12,6602,6602.0,6602.0,6602.0,6592.0,6592.0,6592.0,6619.0,6619.0,6619.0,6623.0,6623.0,6623.0
3904,GDN0020,TiltDown,13,7142,7141.0,7141.0,7141.0,7131.0,7131.0,7131.0,7157.0,7157.0,7157.0,7165.0,7165.0,7165.0
3905,GDN0020,TiltDown,14,7652,7652.0,7652.0,7652.0,7638.0,7638.0,7638.0,7662.0,7662.0,7662.0,7665.0,7665.0,7665.0
3906,GDN0020,TiltDown,15,8130,8130.0,8130.0,8130.0,8128.0,8128.0,8128.0,8134.0,8134.0,8134.0,8136.0,8136.0,8136.0
3907,GDN0020,TiltDown,16,8647,8640.0,8640.0,8640.0,8641.0,8641.0,8641.0,8653.0,8653.0,8653.0,8657.0,8657.0,8657.0
3908,GDN0020,TiltDown,17,9214,9214.0,9214.0,9214.0,9211.0,9211.0,9211.0,9223.0,9223.0,9223.0,9230.0,9230.0,9230.0
3909,GDN0020,TiltDown,18,9747,9747.0,9747.0,9747.0,9738.0,9738.0,9738.0,9756.0,9756.0,9756.0,9764.0,9764.0,9764.0
3910,GDN0020,TiltDown,19,10256,10256.0,10256.0,10256.0,10252.0,10252.0,10252.0,10261.0,10261.0,10261.0,10263.0,10263.0,10263.0
3911,GDN0020,TiltDown,20,10790,10801.0,10801.0,10801.0,10801.0,10801.0,10801.0,10814.0,10816.0,10808.0,10822.0,10821.0,10811.0
3912,GDN0020,TiltDown,21,11355,11355.0,11355.0,11355.0,11343.0,11343.0,11343.0,11366.0,11366.0,11366.0,11374.0,11374.0,11374.0
3913,GDN0020,TiltDown,22,11857,11857.0,11857.0,11857.0,11850.0,11850.0,11850.0,11864.0,11868.0,11864.0,11874.0,11872.0,11858.0
3914,GDN0020,TiltDown,23,12370,12370.0,12370.0,12370.0,12367.0,12367.0,12367.0,12376.0,12376.0,12376.0,12376.0,12376.0,12376.0
3915,GDN0020,TiltDown,24,12914,12914.0,12914.0,12914.0,12908.0,12908.0,12908.0,12930.0,12930.0,12930.0,12936.0,12936.0,12936.0
3916,GDN0020,TiltDown,25,13476,13475.0,13475.0,13475.0,13470.0,13470.0,13470.0,13480.0,13480.0,13480.0,13482.0,13482.0,13482.0
3917,GDN0020,TiltDown,26,13974,13973.0,13973.0,13973.0,13967.0,13967.0,13967.0,13984.0,13984.0,13984.0,13996.0,13996.0,13996.0
3918,GDN0020,TiltDown,27,14486,14486.0,14486.0,14486.0,14475.0,14475.0,14475.0,14507.0,14507.0,14507.0,14512.0,14512.0,14512.0
3919,GDN0020,TiltDown,28,15036,15035.0,15035.0,15035.0,15025.0,15025.0,15025.0,15054.0,15054.0,15054.0,15060.0,15060.0,15060.0
3920,GDN0020,TiltDown,29,15597,15597.0,15597.0,15597.0,15585.0,15585.0,15585.0,15610.0,15610.0,15610.0,15613.0,15613.0,15613.0
3921,GDN0020,TiltDown,30,16106,16105.0,16105.0,16105.0,16099.0,16099.0,16099.0,16111.0,16111.0,16111.0,16118.0,16116.0,16110.0
3922,GDN0020,TiltDown,31,16564,16563.0,16563.0,16563.0,16560.0,16560.0,16560.0,16569.0,16569.0,16569.0,16571.0,16571.0,16571.0
3923,GDN0020,TiltDown,32,17064,17063.0,17063.0,17063.0,17064.0,17064.0,17064.0,17070.0,17070.0,17070.0,17073.0,17073.0,17073.0
3924,GDN0020,TiltDown,33,17628,17628.0,17628.0,17628.0,17619.0,17619.0,17619.0,17648.0,17648.0,17648.0,17655.0,17655.0,17655.0
3925,GDN0020,TiltDown,34,18202,18202.0,18202.0,18202.0,18190.0,18190.0,18190.0,18211.0,18211.0,18211.0,18217.0,18217.0,18217.0
3926,GDN0020,TiltDown,35,18734,18734.0,18734.0,18734.0,18734.0,18734.0,18734.0,18742.0,18742.0,18742.0,18744.0,18744.0,18744.0
3927,GDN0020,TiltDown,36,19310,19309.0,19309.0,19309.0,19299.0,19299.0,19299.0,19319.0,19319.0,19319.0,19325.0,19325.0,19325.0
3928,GDN0020,TiltDown,37,19871,19871.0,19871.0,19871.0,19865.0,19865.0,19865.0,19886.0,19886.0,19886.0,19890.0,19890.0,19890.0
3929,GDN0020,TiltDown,38,20394,20394.0,20394.0,20394.0,20386.0,20386.0,20386.0,20400.0,20400.0,20400.0,20407.0,20406.0,20394.0
3930,GDN0020,TiltDown,39,20892,20891.0,20891.0,20891.0,20885.0,20885.0,20885.0,20906.0,20906.0,20906.0,20911.0,20911.0,20911.0
3931,GDN0020,TiltDown,40,21415,21414.0,21414.0,21414.0,21414.0,21414.0,21414.0,21421.0,21421.0,21421.0,21424.0,21424.0,21424.0
3932,GDN0020,TiltDown,41,21932,21947.0,21947.0,21947.0,21947.0,21947.0,21947.0,21952.0,21952.0,21952.0,21958.0,21958.0,21958.0
3933,GDN0020,TiltDown,42,22438,22437.0,22437.0,22437.0,22428.0,22428.0,22428.0,22450.0,22450.0,22450.0,22458.0,22458.0,22458.0
3934,GDN0020,TiltDown,43,22886,22894.0,22895.0,22885.0,22901.0,22901.0,22901.0,22910.0,22910.0,22910.0,22913.0,22913.0,22913.0
3935,GDN0020,TiltDown,44,23430,23427.0,23427.0,23427.0,23427.0,23427.0,23427.0,23436.0,23436.0,23436.0,23439.0,23439.0,23439.0
3936,GDN0020,TiltDown,45,24006,24005.0,24005.0,24005.0,23998.0,23998.0,23998.0,24015.0,24015.0,24015.0,24022.0,24022.0,24022.0
3937,GDN0020,TiltDown,46,24554,24554.0,24554.0,24554.0,24549.0,24549.0,24549.0,24557.0,24557.0,24557.0,24558.0,24558.0,24558.0
3938,GDN0020,TiltDown,47,25038,25038.0,25038.0,25038.0,25030.0,25030.0,25030.0,25055.0,25055.0,25055.0,25060.0,25060.0,25060.0
3939,GDN0020,TiltDown,48,25582,25581.0,25581.0,25581.0,25580.0,25580.0,25580.0,25588.0,25588.0,25588.0,25591.0,25596.0,25563.0
3940,GDN0020,TiltDown,49,26110,26110.0,26110.0,26110.0,26100.0,26100.0,26100.0,26125.0,26125.0,26125.0,26139.0,26139.0,26139.0
3941,GDN0020,TiltDown,50,26604,26603.0,26603.0,26603.0,26594.0,26594.0,26594.0,26613.0,26613.0,26613.0,26627.0,26627.0,26627.0
3942,GDN0020,TiltDown,51,27045,27060.0,27062.0,27045.0,27040.0,27040.0,27040.0,27073.0,27073.0,27073.0,27078.0,27078.0,27078.0
3943,GDN0020,TiltDown,52,27536,27536.0,27536.0,27536.0,27533.0,27533.0,27533.0,27542.0,27542.0,27542.0,27543.0,27546.0,27543.0
3944,GDN0020,TiltDown,53,28090,28089.0,28089.0,28089.0,28087.0,28087.0,28087.0,28100.0,28100.0,28100.0,28107.0,28107.0,28107.0
3945,GDN0020,TiltDown,54,28610,28610.0,28610.0,28610.0,28603.0,28603.0,28603.0,28619.0,28619.0,28619.0,28629.0,28629.0,28629.0
3946,GDN0020,TiltDown,55,29105,29104.0,29104.0,29104.0,29105.0,29105.0,29105.0,29112.0,29112.0,29112.0,29114.0,29114.0,29114.0
3947,GDN0020,TiltDown,56,29613,29628.0,29628.0,29628.0,29628.0,29628.0,29628.0,29633.0,29633.0,29633.0,29638.0,29638.0,29638.0
3948,GDN0020,Valsalva,0,691,813.0,813.0,813.0,684.0,684.0,684.0,710.0,710.0,710.0,714.0,714.0,714.0
3949,GDN0020,Valsalva,1,1217,1281.0,1294.0,1217.0,1215.0,1215.0,1215.0,1223.0,1223.0,1223.0,1224.0,1228.0,1224.0
3950,GDN0020,Valsalva,2,1622,1660.0,1687.0,1621.0,1616.0,1616.0,1616.0,1641.0,1641.0,1641.0,1645.0,1647.0,1624.0
3951,GDN0020,Valsalva,4,2365,2403.0,2403.0,2403.0,2362.0,2362.0,2362.0,2373.0,2373.0,2373.0,2368.0,2376.0,2368.0
3952,GDN0020,Valsalva,5,2703,2702.0,2740.0,2702.0,2726.0,2726.0,2726.0,2735.0,2735.0,2735.0,2747.0,2747.0,2747.0
3953,GDN0020,Valsalva,6,3121,3133.0,3133.0,3133.0,3134.0,3144.0,3134.0,3158.0,3155.0,3145.0,3157.0,3166.0,3157.0
3954,GDN0020,Valsalva,7,3570,3570.0,3570.0,3570.0,3561.0,3570.0,3561.0,3582.0,3582.0,3582.0,3593.0,3593.0,3593.0
3955,GDN0020,Valsalva,8,3992,3980.0,3980.0,3980.0,3991.0,3991.0,3991.0,3998.0,3998.0,3998.0,4000.0,4000.0,4000.0
3956,GDN0020,Valsalva,9,4363,4362.0,4362.0,4362.0,4406.0,4406.0,4406.0,4389.0,4389.0,4389.0,4391.0,4391.0,4391.0
3957,GDN0020,Valsalva,10,4772,4771.0,4771.0,4771.0,4770.0,4770.0,4770.0,4775.0,4775.0,4775.0,4777.0,4777.0,4777.0
3958,GDN0020,Valsalva,11,5142,5113.0,5113.0,5113.0,5139.0,5139.0,5139.0,5146.0,5146.0,5146.0,5148.0,5148.0,5148.0
3959,GDN0020,Valsalva,13,5854,5846.0,5846.0,5846.0,5847.0,5859.0,5847.0,5873.0,5873.0,5873.0,5878.0,5878.0,5878.0
3960,GDN0020,Valsalva,14,6205,6217.0,6217.0,6217.0,6221.0,6221.0,6221.0,6224.0,6224.0,6214.0,6230.0,6230.0,6230.0
3961,GDN0020,Valsalva,15,6571,6554.0,6553.0,6520.0,6571.0,6571.0,6571.0,6576.0,6576.0,6576.0,6579.0,6579.0,6579.0
3962,GDN0020,Valsalva,16,6905,6882.0,6882.0,6882.0,6900.0,6900.0,6900.0,6919.0,6919.0,6919.0,6916.0,6918.0,6873.0
3963,GDN0020,Valsalva,17,7261,7260.0,7260.0,7260.0,7257.0,7257.0,7257.0,7263.0,7263.0,7263.0,7265.0,7265.0,7265.0
3964,GDN0020,Valsalva,18,7596,7596.0,7596.0,7596.0,7585.0,7585.0,7585.0,7598.0,7598.0,7598.0,7599.0,7605.0,7599.0
3965,GDN0020,Valsalva,19,7923,7901.0,7901.0,7901.0,7921.0,7921.0,7921.0,7929.0,7929.0,7929.0,7932.0,7932.0,7932.0
3966,GDN0020,Valsalva,20,8238,8252.0,8252.0,8252.0,8259.0,8259.0,8259.0,8264.0,8264.0,8264.0,8269.0,8269.0,8269.0
3967,GDN0020,Valsalva,21,8578,8577.0,8577.0,8577.0,8574.0,8603.0,8574.0,8595.0,8595.0,8595.0,8600.0,8600.0,8600.0
3968,GDN0020,Valsalva,22,8905,8904.0,8904.0,8904.0,8948.0,8948.0,8948.0,8921.0,8928.0,8921.0,8931.0,8937.0,8925.0
3969,GDN0020,Valsalva,23,9244,9239.0,9239.0,9239.0,9240.0,9270.0,9240.0,9248.0,9248.0,9248.0,9255.0,9261.0,9250.0
3970,GDN0020,Valsalva,24,9564,9564.0,9564.0,9564.0,9558.0,9589.0,9558.0,9569.0,9569.0,9569.0,9582.0,9582.0,9582.0
3971,GDN0020,Valsalva,25,9881,9906.0,9916.0,9864.0,9937.0,9937.0,9937.0,9914.0,9920.0,9888.0,9923.0,9927.0,9888.0
3972,GDN0020,Valsalva,26,10242,10242.0,10242.0,10242.0,10237.0,10237.0,10237.0,10245.0,10245.0,10245.0,10247.0,10247.0,10247.0
3973,GDN0020,Valsalva,27,10574,10563.0,10563.0,10563.0,10573.0,10573.0,10573.0,10579.0,10579.0,10579.0,10581.0,10581.0,10581.0
3974,GDN0020,Valsalva,28,10911,10901.0,10901.0,10901.0,10911.0,10911.0,10911.0,10916.0,10916.0,10916.0,10919.0,10919.0,10919.0
3975,GDN0020,Valsalva,29,11245,11219.0,11247.0,11219.0,11244.0,11244.0,11244.0,11253.0,11253.0,11253.0,11256.0,11264.0,11256.0
3976,GDN0020,Valsalva,30,11576,11585.0,11585.0,11585.0,11593.0,11593.0,11593.0,11599.0,11599.0,11599.0,11602.0,11602.0,11602.0
3977,GDN0020,Valsalva,31,11934,11933.0,11933.0,11933.0,11933.0,11933.0,11933.0,11940.0,11940.0,11940.0,11942.0,11948.0,11942.0
3978,GDN0020,Valsalva,32,12277,12255.0,12255.0,12255.0,12301.0,12301.0,12301.0,12285.0,12285.0,12285.0,12285.0,12285.0,12285.0
3979,GDN0020,Valsalva,33,12586,12597.0,12597.0,12597.0,12632.0,12632.0,12632.0,12626.0,12627.0,12614.0,12640.0,12640.0,12640.0
3980,GDN0020,Valsalva,34,12974,12946.0,12946.0,12946.0,12974.0,12974.0,12974.0,12982.0,12982.0,12982.0,12983.0,12983.0,12983.0
3981,GDN0020,Valsalva,35,13328,13307.0,13307.0,13307.0,13328.0,13328.0,13328.0,13334.0,13334.0,13334.0,13336.0,13336.0,13336.0
3982,GDN0020,Valsalva,36,13668,13650.0,13650.0,13650.0,13670.0,13670.0,13670.0,13681.0,13681.0,13681.0,13683.0,13683.0,13683.0
3983,GDN0020,Valsalva,37,14023,13990.0,13990.0,13990.0,14023.0,14023.0,14023.0,14030.0,14030.0,14030.0,14032.0,14032.0,14032.0
3984,GDN0020,Valsalva,38,14369,14351.0,14351.0,14351.0,14368.0,14368.0,14368.0,14379.0,14379.0,14379.0,14383.0,14386.0,14339.0
3985,GDN0020,Valsalva,39,14756,14728.0,14728.0,14728.0,14754.0,14754.0,14754.0,14760.0,14760.0,14760.0,14764.0,14764.0,14764.0
3986,GDN0020,Valsalva,40,15155,15187.0,15187.0,15187.0,15153.0,15153.0,15153.0,15159.0,15159.0,15159.0,15161.0,15161.0,15161.0
3987,GDN0020,Valsalva,41,15557,15548.0,15548.0,15548.0,15576.0,15576.0,15576.0,15579.0,15579.0,15579.0,15585.0,15585.0,15585.0
3988,GDN0020,Valsalva,42,15989,15988.0,15988.0,15988.0,15982.0,15997.0,15982.0,16006.0,16006.0,16006.0,16025.0,16025.0,16025.0
3989,GDN0020,Valsalva,43,16442,16443.0,16443.0,16443.0,16438.0,16453.0,16438.0,16454.0,16454.0,16454.0,16469.0,16469.0,16469.0
3990,GDN0020,Valsalva,44,16920,16931.0,16931.0,16931.0,16937.0,16937.0,16937.0,16932.0,16936.0,16926.0,16945.0,16946.0,16922.0
3991,GDN0020,Valsalva,45,17425,17423.0,17423.0,17423.0,17424.0,17424.0,17424.0,17429.0,17429.0,17429.0,17433.0,17433.0,17433.0
3992,GDN0020,Valsalva,46,17913,17910.0,17910.0,17910.0,17911.0,17911.0,17911.0,17915.0,17915.0,17915.0,17920.0,17920.0,17920.0
3993,GDN0020,Valsalva,47,18339,18339.0,18339.0,18339.0,18323.0,18350.0,18323.0,18349.0,18349.0,18349.0,18367.0,18367.0,18367.0
3994,GDN0020,Valsalva,48,18748,18734.0,18734.0,18734.0,18748.0,18748.0,18748.0,18756.0,18756.0,18756.0,18756.0,18756.0,18756.0
3995,GDN0020,Valsalva,49,19128,19146.0,19146.0,19146.0,19146.0,19146.0,19146.0,19152.0,19152.0,19152.0,19157.0,19157.0,19157.0
3996,GDN0020,Valsalva,50,19593,19592.0,19592.0,19592.0,19591.0,19591.0,19591.0,19600.0,19600.0,19600.0,19603.0,19603.0,19603.0
3997,GDN0020,Valsalva,51,20117,20117.0,20117.0,20117.0,20102.0,20117.0,20102.0,20134.0,20134.0,20134.0,20143.0,20143.0,20143.0
3998,GDN0020,Valsalva,52,20581,20580.0,20580.0,20580.0,20571.0,20593.0,20571.0,20598.0,20598.0,20598.0,20606.0,20606.0,20606.0
3999,GDN0020,Valsalva,53,21038,21027.0,21027.0,21027.0,21038.0,21038.0,21038.0,21044.0,21044.0,21044.0,21047.0,21047.0,21047.0
4000,GDN0020,Valsalva,54,21458,21457.0,21457.0,21457.0,21519.0,21519.0,21519.0,21493.0,21498.0,21475.0,21499.0,21500.0,21479.0
