,participant,phase,heartbeat_idreference,b_point_samplereference,multiple-conditions_autoregression,multiple-conditions_linear-interpolation,multiple-conditions_none,second-derivative_autoregression,second-derivative_linear-interpolation,second-derivative_none,straight-line_autoregression,straight-line_linear-interpolation,straight-line_none,third-derivative_autoregression,third-derivative_linear-interpolation,third-derivative_none
3639,GDN0019,TiltUp,1,1554.0,1570.0,1572.0,1554.0,1544.0,1544.0,1544.0,1570.0,1570.0,1570.0,1580.0,1580.0,1580.0
3640,GDN0019,TiltUp,2,2294.0,2294.0,2294.0,2294.0,2282.0,2282.0,2282.0,2304.0,2304.0,2304.0,2308.0,2308.0,2308.0
3641,GDN0019,TiltUp,3,3012.0,3012.0,3012.0,3012.0,2998.0,2998.0,2998.0,3038.0,3038.0,3038.0,3054.0,3054.0,3054.0
3642,GDN0019,TiltUp,4,3742.0,3740.0,3740.0,3740.0,3722.0,3722.0,3722.0,3758.0,3758.0,3758.0,3770.0,3770.0,3770.0
3643,GDN0019,TiltUp,5,4472.0,4472.0,4472.0,4472.0,4452.0,4452.0,4452.0,4486.0,4486.0,4486.0,4504.0,4504.0,4504.0
3644,GDN0019,TiltUp,6,5198.0,5198.0,5198.0,5198.0,5174.0,5174.0,5174.0,5210.0,5210.0,5210.0,5220.0,5220.0,5220.0
3645,GDN0019,TiltUp,7,5894.0,5894.0,5894.0,5894.0,5872.0,5872.0,5872.0,5906.0,5906.0,5906.0,5920.0,5920.0,5920.0
3646,GDN0019,TiltUp,8,6596.0,6594.0,6594.0,6594.0,6578.0,6578.0,6578.0,6610.0,6610.0,6610.0,6622.0,6622.0,6622.0
3647,GDN0019,TiltUp,9,7312.0,7292.0,7292.0,7292.0,7272.0,7272.0,7272.0,7320.0,7320.0,7320.0,7326.0,7326.0,7326.0
3648,GDN0019,TiltUp,10,8056.0,8056.0,8056.0,8056.0,8042.0,8042.0,8042.0,8068.0,8068.0,8068.0,8076.0,8082.0,8060.0
3649,GDN0019,TiltUp,11,8868.0,8866.0,8866.0,8866.0,8856.0,8856.0,8856.0,8880.0,8880.0,8880.0,8888.0,8888.0,8888.0
3650,GDN0019,TiltUp,12,9650.0,9648.0,9648.0,9648.0,9634.0,9634.0,9634.0,9662.0,9662.0,9662.0,9672.0,9674.0,9656.0
3651,GDN0019,TiltUp,13,10446.0,10444.0,10444.0,10444.0,10424.0,10424.0,10424.0,10460.0,10460.0,10460.0,10466.0,10478.0,10466.0
3652,GDN0019,TiltUp,14,11202.0,11202.0,11202.0,11202.0,11192.0,11192.0,11192.0,11242.0,11242.0,11242.0,11252.0,11252.0,11252.0
3653,GDN0019,TiltUp,15,11996.0,11994.0,11994.0,11994.0,11980.0,11980.0,11980.0,12020.0,12020.0,12020.0,12032.0,12032.0,12032.0
3654,GDN0019,TiltUp,16,12758.0,12758.0,12758.0,12758.0,12740.0,12740.0,12740.0,12780.0,12780.0,12780.0,12792.0,12792.0,12792.0
3655,GDN0019,TiltUp,17,13518.0,13518.0,13518.0,13518.0,13504.0,13504.0,13504.0,13548.0,13548.0,13548.0,13556.0,13556.0,13556.0
3656,GDN0019,TiltUp,18,14290.0,14290.0,14290.0,14290.0,14274.0,14274.0,14274.0,14316.0,14316.0,14316.0,14328.0,14328.0,14328.0
3657,GDN0019,TiltUp,19,15090.0,15088.0,15088.0,15088.0,15074.0,15074.0,15074.0,15108.0,15106.0,15098.0,15120.0,15116.0,15102.0
3658,GDN0019,TiltUp,20,15868.0,15868.0,15868.0,15868.0,15856.0,15856.0,15856.0,15876.0,15876.0,15876.0,15882.0,15882.0,15882.0
3659,GDN0019,TiltUp,21,16596.0,16594.0,16594.0,16594.0,16578.0,16578.0,16578.0,16622.0,16622.0,16622.0,16638.0,16638.0,16638.0
3660,GDN0019,TiltUp,22,17316.0,17316.0,17316.0,17316.0,17294.0,17294.0,17294.0,17330.0,17330.0,17330.0,17344.0,17344.0,17344.0
3661,GDN0019,TiltUp,23,18022.0,18020.0,18020.0,18020.0,18014.0,18014.0,18014.0,18030.0,18030.0,18030.0,18036.0,18036.0,18036.0
3662,GDN0019,TiltUp,24,18704.0,18702.0,18702.0,18702.0,18688.0,18688.0,18688.0,18720.0,18720.0,18720.0,18734.0,18734.0,18734.0
3663,GDN0019,TiltUp,25,19414.0,19414.0,19414.0,19414.0,19398.0,19398.0,19398.0,19422.0,19422.0,19422.0,19434.0,19436.0,19418.0
3664,GDN0019,TiltUp,26,20120.0,20120.0,20120.0,20120.0,20098.0,20098.0,20098.0,20136.0,20136.0,20136.0,20150.0,20150.0,20150.0
3665,GDN0019,TiltUp,27,20838.0,20838.0,20838.0,20838.0,20836.0,20836.0,20836.0,20848.0,20848.0,20848.0,20856.0,20856.0,20856.0
3666,GDN0019,TiltUp,28,21524.0,21524.0,21524.0,21524.0,21508.0,21508.0,21508.0,21536.0,21536.0,21536.0,21548.0,21548.0,21548.0
3667,GDN0019,TiltUp,29,22222.0,22222.0,22222.0,22222.0,22208.0,22208.0,22208.0,22236.0,22236.0,22236.0,22252.0,22252.0,22252.0
3668,GDN0019,TiltUp,30,22928.0,22926.0,22926.0,22926.0,22912.0,22912.0,22912.0,22954.0,22954.0,22954.0,22964.0,22964.0,22964.0
3669,GDN0019,TiltUp,31,23678.0,23678.0,23678.0,23678.0,23664.0,23664.0,23664.0,23700.0,23700.0,23700.0,23710.0,23710.0,23710.0
3670,GDN0019,TiltUp,32,24460.0,24460.0,24460.0,24460.0,24430.0,24430.0,24430.0,24476.0,24476.0,24476.0,24484.0,24484.0,24484.0
3671,GDN0019,TiltUp,33,25244.0,25242.0,25242.0,25242.0,25232.0,25232.0,25232.0,25258.0,25258.0,25258.0,25274.0,25274.0,25274.0
3672,GDN0019,TiltUp,34,26006.0,26006.0,26006.0,26006.0,25990.0,25990.0,25990.0,26016.0,26016.0,26016.0,26026.0,26026.0,26008.0
3673,GDN0019,TiltUp,35,26770.0,26770.0,26770.0,26770.0,26760.0,26760.0,26760.0,26780.0,26780.0,26780.0,26786.0,26786.0,26786.0
3674,GDN0019,TiltUp,36,27536.0,27534.0,27534.0,27534.0,27516.0,27516.0,27516.0,27548.0,27548.0,27548.0,27560.0,27560.0,27560.0
3675,GDN0019,TiltUp,37,28294.0,28294.0,28294.0,28294.0,28278.0,28278.0,28278.0,28322.0,28322.0,28322.0,28336.0,28336.0,28336.0
3676,GDN0019,TiltUp,38,29070.0,29070.0,29070.0,29070.0,29052.0,29052.0,29052.0,29092.0,29092.0,29092.0,29104.0,29104.0,29104.0
3677,GDN0019,TiltUp,39,29820.0,29820.0,29820.0,29820.0,29796.0,29796.0,29796.0,29830.0,29830.0,29830.0,29838.0,29838.0,29838.0
3678,GDN0019,TiltUp,40,30550.0,30548.0,30548.0,30548.0,30532.0,30532.0,30532.0,30570.0,30570.0,30570.0,30582.0,30582.0,30582.0
3679,GDN0019,TiltUp,41,31270.0,31286.0,31286.0,31286.0,31288.0,31288.0,31288.0,31302.0,31302.0,31302.0,31312.0,31312.0,31312.0
3680,GDN0019,TiltUp,42,32022.0,32020.0,32020.0,32020.0,32006.0,32006.0,32006.0,32044.0,32044.0,32044.0,32060.0,32060.0,32060.0
3681,GDN0019,TiltUp,43,32774.0,32772.0,32772.0,32772.0,32756.0,32756.0,32756.0,32794.0,32794.0,32794.0,32806.0,32806.0,32806.0
3682,GDN0019,TiltUp,44,33540.0,33536.0,33536.0,33536.0,33538.0,33538.0,33538.0,33548.0,33548.0,33548.0,33556.0,33556.0,33556.0
3683,GDN0019,TiltUp,45,34260.0,34256.0,34256.0,34256.0,34258.0,34258.0,34258.0,34270.0,34270.0,34270.0,34276.0,34276.0,34276.0
3684,GDN0019,TiltUp,46,34942.0,34942.0,34942.0,34942.0,34924.0,34924.0,34924.0,34962.0,34962.0,34962.0,34974.0,34974.0,34974.0
3685,GDN0019,TiltUp,47,35664.0,35662.0,35662.0,35662.0,35658.0,35658.0,35658.0,35670.0,35670.0,35670.0,35674.0,35674.0,35674.0
3686,GDN0019,TiltUp,48,36368.0,36368.0,36368.0,36368.0,36350.0,36350.0,36350.0,36390.0,36390.0,36390.0,36400.0,36400.0,36400.0
3687,GDN0019,TiltUp,49,37122.0,37120.0,37120.0,37120.0,37106.0,37106.0,37106.0,37130.0,37130.0,37130.0,37138.0,37146.0,37128.0
3688,GDN0019,TiltUp,50,37894.0,37892.0,37892.0,37892.0,37876.0,37876.0,37876.0,37920.0,37920.0,37920.0,37932.0,37932.0,37932.0
3689,GDN0019,TiltUp,51,38660.0,38660.0,38660.0,38660.0,38644.0,38644.0,38644.0,38686.0,38690.0,38676.0,38692.0,38700.0,38660.0
3690,GDN0019,TiltUp,52,39428.0,39406.0,39406.0,39406.0,39388.0,39388.0,39388.0,39436.0,39436.0,39436.0,39444.0,39444.0,39444.0
3691,GDN0019,TiltUp,53,40174.0,40174.0,40174.0,40174.0,40156.0,40156.0,40156.0,40204.0,40204.0,40204.0,40210.0,40210.0,40210.0
3692,GDN0019,TiltUp,54,40984.0,40982.0,40982.0,40982.0,40982.0,40982.0,40982.0,40998.0,40998.0,40998.0,41004.0,41004.0,41004.0
3693,GDN0019,TiltUp,55,41762.0,41762.0,41762.0,41762.0,41740.0,41740.0,41740.0,41784.0,41784.0,41784.0,41796.0,41796.0,41796.0
3694,GDN0019,TiltUp,56,42522.0,42522.0,42522.0,42522.0,42504.0,42504.0,42504.0,42550.0,42550.0,42550.0,42562.0,42562.0,42562.0
3695,GDN0019,TiltUp,57,43264.0,43262.0,43262.0,43262.0,43262.0,43262.0,43262.0,43276.0,43276.0,43276.0,43282.0,43296.0,43282.0
3696,GDN0019,TiltUp,58,43968.0,43968.0,43968.0,43968.0,43938.0,43938.0,43938.0,43992.0,43992.0,43992.0,44004.0,44004.0,44004.0
3697,GDN0019,TiltUp,59,44698.0,44698.0,44698.0,44698.0,44684.0,44684.0,44684.0,44706.0,44706.0,44706.0,44710.0,44710.0,44710.0
3698,GDN0019,TiltUp,60,45414.0,45412.0,45412.0,45412.0,45388.0,45388.0,45388.0,45424.0,45424.0,45424.0,45430.0,45430.0,45430.0
3699,GDN0019,TiltUp,61,46120.0,46120.0,46120.0,46120.0,46104.0,46104.0,46104.0,46144.0,46144.0,46144.0,46158.0,46158.0,46158.0
3700,GDN0019,TiltUp,62,46854.0,46854.0,46854.0,46854.0,46846.0,46846.0,46846.0,46862.0,46862.0,46862.0,46866.0,46866.0,46866.0
3701,GDN0019,TiltUp,63,47550.0,47552.0,47552.0,47552.0,47534.0,47534.0,47534.0,47564.0,47564.0,47564.0,47572.0,47572.0,47572.0
3702,GDN0019,TiltUp,64,48288.0,48286.0,48286.0,48286.0,48282.0,48282.0,48282.0,48296.0,48296.0,48296.0,48302.0,48302.0,48302.0
3703,GDN0019,TiltUp,65,49028.0,49024.0,49024.0,49024.0,49026.0,49026.0,49026.0,49036.0,49036.0,49036.0,49044.0,49044.0,49044.0
3704,GDN0019,TiltUp,66,49784.0,49780.0,49780.0,49780.0,49782.0,49782.0,49782.0,49788.0,49788.0,49788.0,49798.0,49798.0,49798.0
3705,GDN0019,TiltUp,67,50512.0,50510.0,50510.0,50510.0,50508.0,50508.0,50508.0,50530.0,50532.0,50522.0,50538.0,50538.0,50526.0
3706,GDN0019,TiltUp,68,51248.0,51246.0,51246.0,51246.0,51238.0,51238.0,51238.0,51254.0,51254.0,51254.0,51256.0,51256.0,51256.0
3707,GDN0019,TiltUp,69,51980.0,51980.0,51980.0,51980.0,51962.0,51962.0,51962.0,51992.0,51992.0,51992.0,52002.0,52002.0,52002.0
3708,GDN0019,TiltUp,70,52740.0,52738.0,52738.0,52738.0,52726.0,52726.0,52726.0,52758.0,52758.0,52758.0,52770.0,52770.0,52770.0
3709,GDN0019,TiltUp,71,53506.0,53504.0,53504.0,53504.0,53490.0,53490.0,53490.0,53526.0,53526.0,53526.0,53542.0,53542.0,53542.0
3710,GDN0019,TiltUp,72,54278.0,54258.0,54264.0,54248.0,54254.0,54258.0,54226.0,54282.0,54282.0,54282.0,54292.0,54292.0,54292.0
3711,GDN0019,TiltUp,73,55022.0,55018.0,55018.0,55018.0,55018.0,55018.0,55018.0,55032.0,55032.0,55032.0,55042.0,55042.0,55042.0
3712,GDN0019,TiltUp,74,55758.0,55782.0,55798.0,55758.0,55852.0,55852.0,55852.0,55802.0,55808.0,55790.0,55804.0,55804.0,55804.0
3713,GDN0019,TiltUp,75,56564.0,56564.0,56564.0,56564.0,56552.0,56552.0,56552.0,56572.0,56572.0,56572.0,56576.0,56576.0,56576.0
3714,GDN0019,TiltUp,76,57316.0,57314.0,57314.0,57314.0,57314.0,57314.0,57314.0,57334.0,57334.0,57334.0,57338.0,57338.0,57338.0
3715,GDN0019,TiltUp,77,58060.0,58060.0,58060.0,58060.0,58046.0,58046.0,58046.0,58066.0,58066.0,58066.0,58072.0,58072.0,58072.0
3716,GDN0019,TiltUp,78,58794.0,58794.0,58794.0,58794.0,58780.0,58780.0,58780.0,58804.0,58804.0,58804.0,58818.0,58816.0,58798.0
3717,GDN0019,TiltUp,79,59556.0,59554.0,59554.0,59554.0,59538.0,59538.0,59538.0,59584.0,59584.0,59584.0,59594.0,59594.0,59594.0
3718,GDN0019,Valsalva,0,856.0,774.0,774.0,774.0,896.0,896.0,896.0,870.0,870.0,870.0,864.0,864.0,864.0
3719,GDN0019,Valsalva,1,1888.0,1886.0,1886.0,1886.0,1888.0,1888.0,1888.0,1910.0,1910.0,1910.0,1918.0,1918.0,1918.0
3720,GDN0019,Valsalva,2,3000.0,2998.0,2998.0,2998.0,3010.0,3014.0,2960.0,3038.0,3038.0,3038.0,3048.0,3048.0,3048.0
3721,GDN0019,Valsalva,3,4138.0,4162.0,4162.0,4162.0,4162.0,4162.0,4162.0,4182.0,4182.0,4182.0,4190.0,4190.0,4190.0
3722,GDN0019,Valsalva,4,5322.0,5322.0,5322.0,5322.0,5306.0,5306.0,5306.0,5340.0,5340.0,5340.0,5372.0,5372.0,5372.0
3723,GDN0019,Valsalva,5,6442.0,6440.0,6440.0,6440.0,6440.0,6440.0,6440.0,6456.0,6456.0,6456.0,6462.0,6462.0,6462.0
3724,GDN0019,Valsalva,6,7602.0,7602.0,7602.0,7602.0,7588.0,7588.0,7588.0,7620.0,7620.0,7620.0,7628.0,7616.0,7606.0
3725,GDN0019,Valsalva,7,8780.0,8776.0,8776.0,8776.0,8776.0,8776.0,8776.0,8798.0,8798.0,8798.0,8796.0,8786.0,8748.0
3726,GDN0019,Valsalva,8,9886.0,9886.0,9886.0,9886.0,9880.0,9880.0,9880.0,9902.0,9902.0,9902.0,9900.0,9900.0,9900.0
3727,GDN0019,Valsalva,9,10994.0,10992.0,10992.0,10992.0,10984.0,10984.0,10984.0,11010.0,11010.0,11010.0,11022.0,11022.0,11022.0
3728,GDN0019,Valsalva,10,12146.0,12146.0,12146.0,12146.0,12130.0,12130.0,12130.0,12178.0,12178.0,12178.0,12188.0,12188.0,12188.0
3729,GDN0019,Valsalva,11,13348.0,13346.0,13346.0,13346.0,13334.0,13334.0,13334.0,13362.0,13362.0,13362.0,13366.0,13366.0,13366.0
3730,GDN0019,Valsalva,12,14510.0,14508.0,14508.0,14508.0,14502.0,14502.0,14502.0,14534.0,14534.0,14534.0,14538.0,14538.0,14538.0
3731,GDN0019,Valsalva,13,15680.0,15678.0,15678.0,15678.0,15664.0,15664.0,15664.0,15710.0,15710.0,15710.0,15722.0,15722.0,15722.0
3732,GDN0019,Valsalva,14,16910.0,16908.0,16908.0,16908.0,16908.0,16908.0,16908.0,16926.0,16926.0,16926.0,16930.0,16930.0,16930.0
3733,GDN0019,Valsalva,15,18102.0,18100.0,18100.0,18100.0,18088.0,18088.0,18088.0,18118.0,18118.0,18118.0,18106.0,18124.0,18106.0
3734,GDN0019,Valsalva,16,19284.0,19284.0,19284.0,19284.0,19276.0,19276.0,19276.0,19296.0,19296.0,19296.0,19298.0,19298.0,19298.0
3735,GDN0019,Valsalva,17,20466.0,20464.0,20464.0,20464.0,20444.0,20444.0,20444.0,20492.0,20492.0,20492.0,20496.0,20496.0,20496.0
3736,GDN0019,Valsalva,18,21676.0,21674.0,21674.0,21674.0,21668.0,21668.0,21668.0,21692.0,21692.0,21692.0,21696.0,21696.0,21696.0
3737,GDN0019,Valsalva,19,22836.0,22832.0,22832.0,22832.0,22834.0,22834.0,22834.0,22850.0,22850.0,22850.0,22852.0,22852.0,22852.0
3738,GDN0019,Valsalva,20,24020.0,23982.0,23982.0,23982.0,23956.0,23956.0,23956.0,24030.0,24030.0,24030.0,24040.0,24040.0,24040.0
3739,GDN0019,Valsalva,21,25240.0,25236.0,25236.0,25236.0,25238.0,25238.0,25238.0,25254.0,25254.0,25254.0,25258.0,25258.0,25258.0
3740,GDN0019,Valsalva,22,26452.0,26450.0,26450.0,26450.0,26446.0,26446.0,26446.0,26460.0,26460.0,26460.0,26462.0,26462.0,26462.0
3741,GDN0019,Valsalva,23,27592.0,27592.0,27592.0,27592.0,27584.0,27584.0,27584.0,27608.0,27608.0,27608.0,27604.0,27604.0,27604.0
3742,GDN0019,Valsalva,24,28614.0,28634.0,28634.0,28634.0,28656.0,28656.0,28656.0,28674.0,28674.0,28674.0,28664.0,28668.0,28620.0
3743,GDN0019,Valsalva,25,29782.0,29770.0,29770.0,29770.0,29772.0,29772.0,29772.0,29790.0,29790.0,29790.0,29796.0,29796.0,29796.0
3744,GDN0019,Valsalva,26,30948.0,30926.0,30926.0,30926.0,30948.0,30948.0,30948.0,30918.0,30918.0,30918.0,30966.0,30966.0,30966.0
3745,GDN0019,Valsalva,27,31990.0,32006.0,32000.0,31964.0,32058.0,32058.0,32058.0,32000.0,32000.0,32000.0,32034.0,32054.0,32000.0
3746,GDN0019,Valsalva,29,34174.0,34200.0,34200.0,34200.0,34202.0,34202.0,34202.0,34184.0,34184.0,34184.0,34220.0,34220.0,34178.0
3747,GDN0019,Valsalva,30,35422.0,35416.0,35416.0,35416.0,35416.0,35416.0,35416.0,35436.0,35436.0,35436.0,35446.0,35446.0,35446.0
3748,GDN0019,Valsalva,31,36676.0,36676.0,36676.0,36676.0,36650.0,36670.0,36608.0,36702.0,36702.0,36702.0,36720.0,36720.0,36720.0
3749,GDN0019,Valsalva,32,37882.0,37880.0,37880.0,37880.0,37866.0,37866.0,37866.0,37898.0,37898.0,37898.0,37912.0,37912.0,37912.0
3750,GDN0019,Valsalva,33,39168.0,39166.0,39166.0,39166.0,39106.0,39164.0,39106.0,39184.0,39184.0,39184.0,39188.0,39188.0,39188.0
3751,GDN0019,Valsalva,34,40452.0,40452.0,40452.0,40452.0,40452.0,40452.0,40452.0,40462.0,40462.0,40462.0,40472.0,40472.0,40472.0
3752,GDN0019,Valsalva,35,41586.0,41586.0,41586.0,41586.0,41572.0,41572.0,41572.0,41622.0,41626.0,41600.0,41624.0,41634.0,41592.0
3753,GDN0019,Valsalva,36,42790.0,42788.0,42788.0,42788.0,42780.0,42780.0,42780.0,42802.0,42802.0,42802.0,42808.0,42808.0,42808.0
3754,GDN0019,Valsalva,37,44014.0,44012.0,44012.0,44012.0,43990.0,44014.0,43990.0,44058.0,44058.0,44058.0,44066.0,44066.0,44066.0
3755,GDN0019,Valsalva,38,45310.0,45298.0,45298.0,45298.0,45272.0,45314.0,45272.0,45318.0,45318.0,45318.0,45322.0,45322.0,45322.0
3756,GDN0019,Valsalva,39,46448.0,46448.0,46448.0,46448.0,46506.0,46506.0,46506.0,46484.0,46488.0,46464.0,46482.0,46494.0,46410.0
3757,GDN0019,Valsalva,40,47554.0,47548.0,47550.0,47520.0,47586.0,47586.0,47586.0,47600.0,47600.0,47600.0,47608.0,47608.0,47608.0
3758,GDN0019,Valsalva,41,48752.0,48750.0,48750.0,48750.0,48818.0,48818.0,48818.0,48774.0,48774.0,48774.0,48780.0,48780.0,48780.0
3759,GDN0019,Valsalva,42,49972.0,49972.0,49972.0,49972.0,49960.0,49960.0,49960.0,49988.0,49988.0,49988.0,49998.0,49998.0,49998.0
3760,GDN0019,Valsalva,43,51200.0,51198.0,51198.0,51198.0,51170.0,51170.0,51170.0,51218.0,51218.0,51218.0,51214.0,51214.0,51214.0
3761,GDN0019,Valsalva,44,52450.0,52448.0,52448.0,52448.0,52430.0,52430.0,52430.0,52468.0,52468.0,52468.0,52502.0,52502.0,52502.0
3762,GDN0019,Valsalva,45,53674.0,53672.0,53672.0,53672.0,53652.0,53652.0,53652.0,53690.0,53690.0,53690.0,53690.0,53690.0,53690.0
3763,GDN0019,Valsalva,46,54902.0,54902.0,54902.0,54902.0,54884.0,54884.0,54884.0,54932.0,54932.0,54932.0,54938.0,54938.0,54938.0
3764,GDN0019,Valsalva,47,56174.0,56172.0,56172.0,56172.0,56174.0,56174.0,56174.0,56186.0,56186.0,56186.0,56192.0,56192.0,56192.0
3765,GDN0019,Valsalva,48,57300.0,57298.0,57298.0,57298.0,57374.0,57374.0,57374.0,57324.0,57324.0,57324.0,57340.0,57340.0,57340.0
3766,GDN0019,Valsalva,49,58346.0,58342.0,58342.0,58342.0,58430.0,58430.0,58430.0,58388.0,58388.0,58388.0,58392.0,58392.0,58392.0
3767,GDN0020,HoldingBreath,0,1262.0,1334.0,1334.0,1334.0,1242.0,1242.0,1242.0,1296.0,1296.0,1296.0,1308.0,1308.0,1308.0
3768,GDN0020,HoldingBreath,1,2298.0,2348.0,2328.0,2298.0,2290.0,2290.0,2290.0,2340.0,2340.0,2340.0,2354.0,2354.0,2354.0
3769,GDN0020,HoldingBreath,2,3264.0,3262.0,3262.0,3262.0,3256.0,3256.0,3256.0,3296.0,3296.0,3296.0,3310.0,3310.0,3310.0
3770,GDN0020,HoldingBreath,3,4194.0,4192.0,4192.0,4192.0,4180.0,4180.0,4180.0,4226.0,4226.0,4226.0,4234.0,4234.0,4234.0
3771,GDN0020,HoldingBreath,4,5140.0,5166.0,5166.0,5166.0,5166.0,5166.0,5166.0,5180.0,5180.0,5180.0,5176.0,5188.0,5140.0
3772,GDN0020,HoldingBreath,5,6140.0,6140.0,6140.0,6140.0,6124.0,6164.0,6124.0,6168.0,6168.0,6168.0,6184.0,6184.0,6184.0
3773,GDN0020,HoldingBreath,6,7130.0,7150.0,7150.0,7150.0,7168.0,7168.0,7168.0,7178.0,7178.0,7178.0,7184.0,7184.0,7184.0
3774,GDN0020,HoldingBreath,7,8124.0,8124.0,8124.0,8124.0,8116.0,8156.0,8116.0,8152.0,8152.0,8152.0,8162.0,8162.0,8162.0
3775,GDN0020,HoldingBreath,8,9026.0,9052.0,9052.0,9052.0,9052.0,9052.0,9052.0,9038.0,9038.0,9038.0,9058.0,9064.0,9026.0
3776,GDN0020,HoldingBreath,9,9836.0,9834.0,9834.0,9834.0,9828.0,9872.0,9828.0,9852.0,9852.0,9852.0,9868.0,9868.0,9868.0
3777,GDN0020,HoldingBreath,10,10638.0,10598.0,10630.0,10598.0,10692.0,10692.0,10692.0,10650.0,10650.0,10650.0,10654.0,10654.0,10654.0
3778,GDN0020,HoldingBreath,11,11540.0,11518.0,11518.0,11518.0,11540.0,11540.0,11540.0,11550.0,11550.0,11550.0,11556.0,11556.0,11556.0
3779,GDN0020,HoldingBreath,12,12564.0,12590.0,12590.0,12590.0,12590.0,12590.0,12590.0,12596.0,12596.0,12596.0,12612.0,12612.0,12612.0
3780,GDN0020,HoldingBreath,13,13606.0,13606.0,13606.0,13606.0,13596.0,13628.0,13596.0,13630.0,13630.0,13630.0,13646.0,13646.0,13646.0
3781,GDN0020,HoldingBreath,14,14496.0,14528.0,14528.0,14528.0,14548.0,14548.0,14548.0,14540.0,14538.0,14518.0,14566.0,14566.0,14566.0
3782,GDN0020,HoldingBreath,15,15346.0,15394.0,15394.0,15344.0,15386.0,15414.0,15386.0,15404.0,15404.0,15404.0,15430.0,15430.0,15430.0
3783,GDN0020,HoldingBreath,16,16376.0,16352.0,16352.0,16352.0,16374.0,16374.0,16374.0,16386.0,16386.0,16386.0,16390.0,16390.0,16390.0
3784,GDN0020,HoldingBreath,17,17364.0,17362.0,17362.0,17362.0,17368.0,17402.0,17346.0,17396.0,17396.0,17396.0,17422.0,17422.0,17422.0
3785,GDN0020,HoldingBreath,18,18286.0,18312.0,18312.0,18312.0,18330.0,18330.0,18330.0,18296.0,18296.0,18296.0,18348.0,18348.0,18348.0
3786,GDN0020,HoldingBreath,19,19154.0,19186.0,19186.0,19186.0,19188.0,19188.0,19188.0,19202.0,19202.0,19202.0,19210.0,19210.0,19210.0
3787,GDN0020,HoldingBreath,20,19992.0,20008.0,20008.0,20008.0,20030.0,20030.0,20030.0,19998.0,19998.0,19998.0,20022.0,20016.0,19994.0
3788,GDN0020,HoldingBreath,21,20936.0,20934.0,20948.0,20842.0,20936.0,20960.0,20936.0,20950.0,20950.0,20950.0,20954.0,20954.0,20954.0
3789,GDN0020,HoldingBreath,22,21948.0,21946.0,21946.0,21946.0,21946.0,21946.0,21946.0,21954.0,21954.0,21954.0,21964.0,21964.0,21964.0
3790,GDN0020,HoldingBreath,23,22864.0,22840.0,22872.0,22840.0,22862.0,22862.0,22862.0,22874.0,22874.0,22874.0,22880.0,22880.0,22880.0
3791,GDN0020,HoldingBreath,24,23670.0,23678.0,23700.0,23628.0,23668.0,23668.0,23668.0,23686.0,23686.0,23686.0,23688.0,23688.0,23688.0
3792,GDN0020,HoldingBreath,25,24430.0,24506.0,24506.0,24506.0,24418.0,24428.0,24418.0,24438.0,24438.0,24438.0,24432.0,24432.0,24432.0
3793,GDN0020,HoldingBreath,26,25190.0,25188.0,25188.0,25188.0,25182.0,25182.0,25182.0,25200.0,25200.0,25200.0,25202.0,25202.0,25202.0
3794,GDN0020,HoldingBreath,27,25950.0,25928.0,25928.0,25928.0,26008.0,26008.0,26008.0,25960.0,25960.0,25960.0,25964.0,25964.0,25964.0
3795,GDN0020,HoldingBreath,28,26736.0,26768.0,26768.0,26768.0,26770.0,26810.0,26770.0,26778.0,26778.0,26778.0,26792.0,26796.0,26740.0
3796,GDN0020,HoldingBreath,29,27572.0,27570.0,27570.0,27570.0,27622.0,27622.0,27622.0,27634.0,27634.0,27634.0,27642.0,27642.0,27642.0
3797,GDN0020,HoldingBreath,30,28466.0,28418.0,28404.0,28374.0,28464.0,28464.0,28464.0,28476.0,28476.0,28476.0,28480.0,28480.0,28480.0
3798,GDN0020,HoldingBreath,31,29254.0,29252.0,29252.0,29252.0,29312.0,29312.0,29252.0,29314.0,29314.0,29314.0,29324.0,29324.0,29324.0
3799,GDN0020,HoldingBreath,32,30076.0,30108.0,30108.0,30108.0,30126.0,30126.0,30126.0,30136.0,30136.0,30136.0,30142.0,30142.0,30142.0
3800,GDN0020,HoldingBreath,33,30898.0,30834.0,30834.0,30834.0,30896.0,30896.0,30896.0,30908.0,30908.0,30908.0,30914.0,30914.0,30914.0
3801,GDN0020,HoldingBreath,34,31608.0,31576.0,31576.0,31576.0,31650.0,31650.0,31650.0,31660.0,31660.0,31660.0,31666.0,31666.0,31666.0
3802,GDN0020,HoldingBreath,35,32478.0,32430.0,32432.0,32390.0,32476.0,32476.0,32476.0,32488.0,32488.0,32488.0,32492.0,32492.0,32492.0
3803,GDN0020,HoldingBreath,36,33312.0,33310.0,33310.0,33310.0,33302.0,33328.0,33302.0,33334.0,33334.0,33334.0,33356.0,33356.0,33356.0
3804,GDN0020,HoldingBreath,37,34158.0,34158.0,34158.0,34158.0,34156.0,34156.0,34156.0,34168.0,34168.0,34168.0,34172.0,34172.0,34172.0
3805,GDN0020,HoldingBreath,38,35012.0,34992.0,34992.0,34992.0,35010.0,35010.0,35010.0,35018.0,35018.0,35018.0,35024.0,35024.0,35024.0
